,bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id
0,NIV,Genesis,1,Genesis1:1,PHRASE,In the beginning,H7225
1,NIV,Genesis,1,Genesis1:1,WORD,God,H430
2,NIV,Genesis,1,Genesis1:1,WORD,created,H1254
3,NIV,Genesis,1,Genesis1:1,PHRASE,the heavens,H8064
4,NIV,Genesis,1,Genesis1:1,WORD,and,H853
5,NIV,Genesis,1,Genesis1:1,PHRASE,the earth,H776
6,NIV,Genesis,1,Genesis1:2,PHRASE,The earth,H776
7,NIV,Genesis,1,Genesis1:2,WORD,was,H1961
8,NIV,Genesis,1,Genesis1:2,WORD,formless,H8414
9,NIV,Genesis,1,Genesis1:2,PHRASE,and void,H922
10,NIV,Genesis,1,Genesis1:2,PHRASE,and darkness,H2822
11,NIV,Genesis,1,Genesis1:2,PHRASE,was over,H5921
12,NIV,Genesis,1,Genesis1:2,PHRASE,the surface,H6440
13,NIV,Genesis,1,Genesis1:2,PHRASE,of the deep,H8415
14,NIV,Genesis,1,Genesis1:2,PHRASE,and the Spirit,H7307
15,NIV,Genesis,1,Genesis1:2,PHRASE,of God,H430
16,NIV,Genesis,1,Genesis1:2,PHRASE,was moving,H7363
17,NIV,Genesis,1,Genesis1:2,WORD,over,H5921
18,NIV,Genesis,1,Genesis1:2,PHRASE,the surface,H6440
19,NIV,Genesis,1,Genesis1:2,PHRASE,of the waters,H4325
20,NIV,Genesis,1,Genesis1:3,WORD,Then,H559
21,NIV,Genesis,1,Genesis1:3,WORD,God,H430
22,NIV,Genesis,1,Genesis1:3,WORD,said,H559
23,NIV,Genesis,1,Genesis1:3,PHRASE,Let there be,H1961
24,NIV,Genesis,1,Genesis1:3,WORD,light,H216
25,NIV,Genesis,1,Genesis1:3,PHRASE,and there was,H1961
26,NIV,Genesis,1,Genesis1:3,WORD,light,H216
27,NIV,Genesis,1,Genesis1:4,WORD,God,H430
28,NIV,Genesis,1,Genesis1:4,WORD,saw,H7200
29,NIV,Genesis,1,Genesis1:4,WORD,that,H3588
30,NIV,Genesis,1,Genesis1:4,PHRASE,the light,H216
31,NIV,Genesis,1,Genesis1:4,PHRASE,was good,H2896
32,NIV,Genesis,1,Genesis1:4,WORD,and,H914
33,NIV,Genesis,1,Genesis1:4,WORD,God,H430
34,NIV,Genesis,1,Genesis1:4,WORD,separated,H914
35,NIV,Genesis,1,Genesis1:4,PHRASE,the light,H216
36,NIV,Genesis,1,Genesis1:4,WORD,from,H996
37,NIV,Genesis,1,Genesis1:4,PHRASE,the darkness,H2822
38,NIV,Genesis,1,Genesis1:5,WORD,God,H430
39,NIV,Genesis,1,Genesis1:5,WORD,called,H7121
40,NIV,Genesis,1,Genesis1:5,PHRASE,the light,H216
41,NIV,Genesis,1,Genesis1:5,WORD,day,H3117
42,NIV,Genesis,1,Genesis1:5,PHRASE,and the darkness,H2822
43,NIV,Genesis,1,Genesis1:5,PHRASE,He called,H7121
44,NIV,Genesis,1,Genesis1:5,WORD,night,H3915
45,NIV,Genesis,1,Genesis1:5,PHRASE,And there was,H1961
46,NIV,Genesis,1,Genesis1:5,WORD,evening,H6153
47,NIV,Genesis,1,Genesis1:5,PHRASE,and there was,H1961
48,NIV,Genesis,1,Genesis1:5,WORD,morning,H1242
49,NIV,Genesis,1,Genesis1:5,WORD,one,H259
50,NIV,Genesis,1,Genesis1:5,WORD,day,H3117
51,NIV,Genesis,1,Genesis1:6,WORD,Then,H559
52,NIV,Genesis,1,Genesis1:6,WORD,God,H430
53,NIV,Genesis,1,Genesis1:6,WORD,said,H559
54,NIV,Genesis,1,Genesis1:6,PHRASE,Let there be,H1961
55,NIV,Genesis,1,Genesis1:6,PHRASE,an expanse,H7549
56,NIV,Genesis,1,Genesis1:6,PHRASE,in the midst,H8432
57,NIV,Genesis,1,Genesis1:6,PHRASE,of the waters,H4325
58,NIV,Genesis,1,Genesis1:6,PHRASE,and let it,H1961
59,NIV,Genesis,1,Genesis1:6,WORD,separate,H914
60,NIV,Genesis,1,Genesis1:6,PHRASE,the waters,H4325
61,NIV,Genesis,1,Genesis1:6,WORD,from,H996
62,NIV,Genesis,1,Genesis1:6,PHRASE,the waters,H4325
63,NIV,Genesis,1,Genesis1:7,WORD,God,H430
64,NIV,Genesis,1,Genesis1:7,WORD,made,H6213
65,NIV,Genesis,1,Genesis1:7,PHRASE,the expanse,H7549
66,NIV,Genesis,1,Genesis1:7,PHRASE,and separated,H914
67,NIV,Genesis,1,Genesis1:7,PHRASE,the waters,H4325
68,NIV,Genesis,1,Genesis1:7,WORD,which,H834
69,NIV,Genesis,1,Genesis1:7,PHRASE,were below,H8478
70,NIV,Genesis,1,Genesis1:7,PHRASE,the expanse,H7549
71,NIV,Genesis,1,Genesis1:7,WORD,from,H996
72,NIV,Genesis,1,Genesis1:7,PHRASE,the waters,H4325
73,NIV,Genesis,1,Genesis1:7,WORD,which,H834
74,NIV,Genesis,1,Genesis1:7,PHRASE,were above,H5921
75,NIV,Genesis,1,Genesis1:7,PHRASE,the expanse,H7549
76,NIV,Genesis,1,Genesis1:7,PHRASE,and it was,H1961
77,NIV,Genesis,1,Genesis1:7,WORD,so,H3651
78,NIV,Genesis,1,Genesis1:8,WORD,God,H430
79,NIV,Genesis,1,Genesis1:8,WORD,called,H7121
80,NIV,Genesis,1,Genesis1:8,PHRASE,the expanse,H7549
81,NIV,Genesis,1,Genesis1:8,WORD,heaven,H8064
82,NIV,Genesis,1,Genesis1:8,PHRASE,And there was,H1961
83,NIV,Genesis,1,Genesis1:8,WORD,evening,H6153
84,NIV,Genesis,1,Genesis1:8,PHRASE,and there was,H1961
85,NIV,Genesis,1,Genesis1:8,WORD,morning,H1242
86,NIV,Genesis,1,Genesis1:8,WORD,a,H3117
87,NIV,Genesis,1,Genesis1:8,WORD,second,H8145
88,NIV,Genesis,1,Genesis1:8,WORD,day,H3117
89,NIV,Genesis,1,Genesis1:9,WORD,Then,H559
90,NIV,Genesis,1,Genesis1:9,WORD,God,H430
91,NIV,Genesis,1,Genesis1:9,WORD,said,H559
92,NIV,Genesis,1,Genesis1:9,WORD,Let,H6960
93,NIV,Genesis,1,Genesis1:9,PHRASE,the waters,H4325
94,NIV,Genesis,1,Genesis1:9,WORD,below,H8478
95,NIV,Genesis,1,Genesis1:9,PHRASE,the heavens,H8064
96,NIV,Genesis,1,Genesis1:9,PHRASE,be gathered,H6960
97,NIV,Genesis,1,Genesis1:9,WORD,into,H413
98,NIV,Genesis,1,Genesis1:9,WORD,one,H259
99,NIV,Genesis,1,Genesis1:9,WORD,place,H4725
100,NIV,Genesis,1,Genesis1:9,PHRASE,and let,H7200
101,NIV,Genesis,1,Genesis1:9,PHRASE,the dry land,H3004
102,NIV,Genesis,1,Genesis1:9,WORD,appear,H7200
103,NIV,Genesis,1,Genesis1:9,PHRASE,and it was,H1961
104,NIV,Genesis,1,Genesis1:9,WORD,so,H3651
105,NIV,Genesis,1,Genesis1:10,WORD,God,H430
106,NIV,Genesis,1,Genesis1:10,WORD,called,H7121
107,NIV,Genesis,1,Genesis1:10,PHRASE,the dry land,H3004
108,NIV,Genesis,1,Genesis1:10,WORD,earth,H776
109,NIV,Genesis,1,Genesis1:10,PHRASE,and the gathering,H4723
110,NIV,Genesis,1,Genesis1:10,PHRASE,of the waters,H4325
111,NIV,Genesis,1,Genesis1:10,PHRASE,He called,H7121
112,NIV,Genesis,1,Genesis1:10,WORD,seas,H3220
113,NIV,Genesis,1,Genesis1:10,WORD,and,H7200
114,NIV,Genesis,1,Genesis1:10,WORD,God,H430
115,NIV,Genesis,1,Genesis1:10,WORD,saw,H7200
116,NIV,Genesis,1,Genesis1:10,WORD,that,H3588
117,NIV,Genesis,1,Genesis1:10,PHRASE,it was,
118,NIV,Genesis,1,Genesis1:10,WORD,good,H2896
119,NIV,Genesis,1,Genesis1:11,WORD,Then,H559
120,NIV,Genesis,1,Genesis1:11,WORD,God,H430
121,NIV,Genesis,1,Genesis1:11,WORD,said,H559
122,NIV,Genesis,1,Genesis1:11,WORD,Let,H1876
123,NIV,Genesis,1,Genesis1:11,PHRASE,the earth,H776
124,NIV,Genesis,1,Genesis1:11,WORD,sprout,H1876
125,NIV,Genesis,1,Genesis1:11,WORD,vegetation,H1877
126,NIV,Genesis,1,Genesis1:11,WORD,plants,H6212
127,NIV,Genesis,1,Genesis1:11,WORD,yielding,H2232
128,NIV,Genesis,1,Genesis1:11,WORD,seed,H2233
129,NIV,Genesis,1,Genesis1:11,WORD,and,
130,NIV,Genesis,1,Genesis1:11,WORD,fruit,H6529
131,NIV,Genesis,1,Genesis1:11,WORD,trees,H6086
132,NIV,Genesis,1,Genesis1:11,WORD,on,H5921
133,NIV,Genesis,1,Genesis1:11,PHRASE,the earth,H776
134,NIV,Genesis,1,Genesis1:11,WORD,bearing,H6213
135,NIV,Genesis,1,Genesis1:11,WORD,fruit,H6529
136,NIV,Genesis,1,Genesis1:11,PHRASE,after their kind,H4327
137,NIV,Genesis,1,Genesis1:11,WORD,with,H834
138,NIV,Genesis,1,Genesis1:11,WORD,seed,H2233
139,NIV,Genesis,1,Genesis1:11,PHRASE,in them;,
140,NIV,Genesis,1,Genesis1:11,PHRASE,and it was,H1961
141,NIV,Genesis,1,Genesis1:11,WORD,so,H3651
142,NIV,Genesis,1,Genesis1:12,PHRASE,The earth,H776
143,NIV,Genesis,1,Genesis1:12,PHRASE,brought forth,H3318
144,NIV,Genesis,1,Genesis1:12,WORD,vegetation,H1877
145,NIV,Genesis,1,Genesis1:12,WORD,plants,H6212
146,NIV,Genesis,1,Genesis1:12,WORD,yielding,H2232
147,NIV,Genesis,1,Genesis1:12,WORD,seed,H2233
148,NIV,Genesis,1,Genesis1:12,PHRASE,after their kind,H4327
149,NIV,Genesis,1,Genesis1:12,PHRASE,and trees,H6086
150,NIV,Genesis,1,Genesis1:12,WORD,bearing,H6213
151,NIV,Genesis,1,Genesis1:12,WORD,fruit,H6529
152,NIV,Genesis,1,Genesis1:12,WORD,with,H834
153,NIV,Genesis,1,Genesis1:12,WORD,seed,H2233
154,NIV,Genesis,1,Genesis1:12,PHRASE,"in them,",
155,NIV,Genesis,1,Genesis1:12,PHRASE,after their kind,H4327
156,NIV,Genesis,1,Genesis1:12,WORD,and,H7200
157,NIV,Genesis,1,Genesis1:12,WORD,God,H430
158,NIV,Genesis,1,Genesis1:12,WORD,saw,H7200
159,NIV,Genesis,1,Genesis1:12,WORD,that,H3588
160,NIV,Genesis,1,Genesis1:12,PHRASE,it was,
161,NIV,Genesis,1,Genesis1:12,WORD,good,H2896
162,NIV,Genesis,1,Genesis1:13,PHRASE,There was,H1961
163,NIV,Genesis,1,Genesis1:13,WORD,evening,H6153
164,NIV,Genesis,1,Genesis1:13,PHRASE,and there was,H1961
165,NIV,Genesis,1,Genesis1:13,WORD,morning,H1242
166,NIV,Genesis,1,Genesis1:13,WORD,a,H3117
167,NIV,Genesis,1,Genesis1:13,WORD,third,H7992
168,NIV,Genesis,1,Genesis1:13,WORD,day,H3117
169,NIV,Genesis,1,Genesis1:14,PHRASE,Then God,H430
170,NIV,Genesis,1,Genesis1:14,WORD,said,H559
171,NIV,Genesis,1,Genesis1:14,PHRASE,Let there be lights,H3974
172,NIV,Genesis,1,Genesis1:14,PHRASE,in the expanse,H7549
173,NIV,Genesis,1,Genesis1:14,PHRASE,of the heavens,H8064
174,NIV,Genesis,1,Genesis1:14,PHRASE,to separate,H914
175,NIV,Genesis,1,Genesis1:14,PHRASE,the day,H3117
176,NIV,Genesis,1,Genesis1:14,PHRASE,from the night,H3915
177,NIV,Genesis,1,Genesis1:14,PHRASE,and let them be for signs,H226
178,NIV,Genesis,1,Genesis1:14,PHRASE,and for seasons,H4150
179,NIV,Genesis,1,Genesis1:14,PHRASE,and for days,H3117
180,NIV,Genesis,1,Genesis1:14,PHRASE,and years,H8141
181,NIV,Genesis,1,Genesis1:15,PHRASE,and let them be,H1961
182,NIV,Genesis,1,Genesis1:15,PHRASE,for lights,H3974
183,NIV,Genesis,1,Genesis1:15,PHRASE,in the expanse,H7549
184,NIV,Genesis,1,Genesis1:15,PHRASE,of the heavens,H8064
185,NIV,Genesis,1,Genesis1:15,PHRASE,to give light,H215
186,NIV,Genesis,1,Genesis1:15,WORD,on,H5921
187,NIV,Genesis,1,Genesis1:15,PHRASE,the earth,H776
188,NIV,Genesis,1,Genesis1:15,PHRASE,and it was,H1961
189,NIV,Genesis,1,Genesis1:15,WORD,so,H3651
190,NIV,Genesis,1,Genesis1:16,WORD,God,H430
191,NIV,Genesis,1,Genesis1:16,WORD,made,H6213
192,NIV,Genesis,1,Genesis1:16,WORD,the,H3974
193,NIV,Genesis,1,Genesis1:16,WORD,two,H8147
194,NIV,Genesis,1,Genesis1:16,WORD,great,H1419
195,NIV,Genesis,1,Genesis1:16,WORD,lights,H3974
196,NIV,Genesis,1,Genesis1:16,WORD,the,H3974
197,NIV,Genesis,1,Genesis1:16,WORD,greater,H1419
198,NIV,Genesis,1,Genesis1:16,WORD,light,H3974
199,NIV,Genesis,1,Genesis1:16,PHRASE,to govern,H4475
200,NIV,Genesis,1,Genesis1:16,PHRASE,the day,H3117
201,NIV,Genesis,1,Genesis1:16,WORD,and,H853
202,NIV,Genesis,1,Genesis1:16,WORD,the,H3974
203,NIV,Genesis,1,Genesis1:16,WORD,lesser,H6996
204,NIV,Genesis,1,Genesis1:16,WORD,light,H3974
205,NIV,Genesis,1,Genesis1:16,PHRASE,to govern,H4475
206,NIV,Genesis,1,Genesis1:16,PHRASE,the night,H3915
207,NIV,Genesis,1,Genesis1:16,PHRASE,He made,
208,NIV,Genesis,1,Genesis1:16,PHRASE,the stars,H3556
209,NIV,Genesis,1,Genesis1:16,WORD,also,H853
210,NIV,Genesis,1,Genesis1:17,WORD,God,H430
211,NIV,Genesis,1,Genesis1:17,WORD,placed,H5414
212,NIV,Genesis,1,Genesis1:17,WORD,them,H853
213,NIV,Genesis,1,Genesis1:17,PHRASE,in the expanse,H7549
214,NIV,Genesis,1,Genesis1:17,PHRASE,of the heavens,H8064
215,NIV,Genesis,1,Genesis1:17,PHRASE,to give light,H215
216,NIV,Genesis,1,Genesis1:17,WORD,on,H5921
217,NIV,Genesis,1,Genesis1:17,PHRASE,the earth,H776
218,NIV,Genesis,1,Genesis1:18,PHRASE,and to govern,H4910
219,NIV,Genesis,1,Genesis1:18,PHRASE,the day,H3117
220,NIV,Genesis,1,Genesis1:18,PHRASE,and the night,H3915
221,NIV,Genesis,1,Genesis1:18,PHRASE,and to separate,H914
222,NIV,Genesis,1,Genesis1:18,PHRASE,the light,H216
223,NIV,Genesis,1,Genesis1:18,PHRASE,from the darkness,H2822
224,NIV,Genesis,1,Genesis1:18,PHRASE,and God,H430
225,NIV,Genesis,1,Genesis1:18,WORD,saw,H7200
226,NIV,Genesis,1,Genesis1:18,PHRASE,that it was good,H2896
227,NIV,Genesis,1,Genesis1:19,PHRASE,There was,H1961
228,NIV,Genesis,1,Genesis1:19,WORD,evening,H6153
229,NIV,Genesis,1,Genesis1:19,PHRASE,and there was,H1961
230,NIV,Genesis,1,Genesis1:19,WORD,morning,H1242
231,NIV,Genesis,1,Genesis1:19,WORD,a,H3117
232,NIV,Genesis,1,Genesis1:19,WORD,fourth,H7243
233,NIV,Genesis,1,Genesis1:19,WORD,day,H3117
234,NIV,Genesis,1,Genesis1:20,WORD,Then,H559
235,NIV,Genesis,1,Genesis1:20,WORD,God,H430
236,NIV,Genesis,1,Genesis1:20,WORD,said,H559
237,NIV,Genesis,1,Genesis1:20,WORD,Let,H8317
238,NIV,Genesis,1,Genesis1:20,PHRASE,the waters,H4325
239,NIV,Genesis,1,Genesis1:20,WORD,teem,H8317
240,NIV,Genesis,1,Genesis1:20,PHRASE,with swarms,H8318
241,NIV,Genesis,1,Genesis1:20,WORD,of,H5315
242,NIV,Genesis,1,Genesis1:20,WORD,living,H2416
243,NIV,Genesis,1,Genesis1:20,WORD,creatures,H5315
244,NIV,Genesis,1,Genesis1:20,WORD,and,H5775
245,NIV,Genesis,1,Genesis1:20,WORD,let,H5774
246,NIV,Genesis,1,Genesis1:20,WORD,birds,H5775
247,NIV,Genesis,1,Genesis1:20,WORD,fly,H5774
248,NIV,Genesis,1,Genesis1:20,WORD,above,H5921
249,NIV,Genesis,1,Genesis1:20,PHRASE,the earth,H776
250,NIV,Genesis,1,Genesis1:20,WORD,in,H5921
251,NIV,Genesis,1,Genesis1:20,PHRASE,the open,H6440
252,NIV,Genesis,1,Genesis1:20,WORD,expanse,H7549
253,NIV,Genesis,1,Genesis1:20,PHRASE,of the heavens,H8064
254,NIV,Genesis,1,Genesis1:21,WORD,God,H430
255,NIV,Genesis,1,Genesis1:21,WORD,created,H1254
256,NIV,Genesis,1,Genesis1:21,WORD,the,H8577
257,NIV,Genesis,1,Genesis1:21,WORD,great,H1419
258,NIV,Genesis,1,Genesis1:21,PHRASE,sea monsters,H8577
259,NIV,Genesis,1,Genesis1:21,WORD,and,H853
260,NIV,Genesis,1,Genesis1:21,WORD,every,H3605
261,NIV,Genesis,1,Genesis1:21,WORD,living,H2416
262,NIV,Genesis,1,Genesis1:21,WORD,creature,H5315
263,NIV,Genesis,1,Genesis1:21,PHRASE,that moves,H7430
264,NIV,Genesis,1,Genesis1:21,PHRASE,with which,H834
265,NIV,Genesis,1,Genesis1:21,PHRASE,the waters,H4325
266,NIV,Genesis,1,Genesis1:21,WORD,swarmed,H8317
267,NIV,Genesis,1,Genesis1:21,PHRASE,after their kind,H4327
268,NIV,Genesis,1,Genesis1:21,WORD,and,H853
269,NIV,Genesis,1,Genesis1:21,WORD,every,H3605
270,NIV,Genesis,1,Genesis1:21,WORD,winged,H3671
271,NIV,Genesis,1,Genesis1:21,WORD,bird,H5775
272,NIV,Genesis,1,Genesis1:21,PHRASE,after its kind,H4327
273,NIV,Genesis,1,Genesis1:21,WORD,and,H7200
274,NIV,Genesis,1,Genesis1:21,WORD,God,H430
275,NIV,Genesis,1,Genesis1:21,WORD,saw,H7200
276,NIV,Genesis,1,Genesis1:21,WORD,that,H3588
277,NIV,Genesis,1,Genesis1:21,PHRASE,it was,
278,NIV,Genesis,1,Genesis1:21,WORD,good,H2896
279,NIV,Genesis,1,Genesis1:22,WORD,God,H430
280,NIV,Genesis,1,Genesis1:22,WORD,blessed,H1288
281,NIV,Genesis,1,Genesis1:22,WORD,"them,",H853
282,NIV,Genesis,1,Genesis1:22,WORD,saying,H559
283,NIV,Genesis,1,Genesis1:22,PHRASE,Be fruitful,H6509
284,NIV,Genesis,1,Genesis1:22,PHRASE,and multiply,H7235
285,NIV,Genesis,1,Genesis1:22,PHRASE,and fill,H4390
286,NIV,Genesis,1,Genesis1:22,PHRASE,the waters,H4325
287,NIV,Genesis,1,Genesis1:22,PHRASE,in the seas,H3220
288,NIV,Genesis,1,Genesis1:22,WORD,and,H5775
289,NIV,Genesis,1,Genesis1:22,WORD,let,H7235
290,NIV,Genesis,1,Genesis1:22,WORD,birds,H5775
291,NIV,Genesis,1,Genesis1:22,WORD,multiply,H7235
292,NIV,Genesis,1,Genesis1:22,PHRASE,on the earth,H776
293,NIV,Genesis,1,Genesis1:23,PHRASE,There was,H1961
294,NIV,Genesis,1,Genesis1:23,WORD,evening,H6153
295,NIV,Genesis,1,Genesis1:23,PHRASE,and there was,H1961
296,NIV,Genesis,1,Genesis1:23,WORD,morning,H1242
297,NIV,Genesis,1,Genesis1:23,WORD,a,H3117
298,NIV,Genesis,1,Genesis1:23,WORD,fifth,H2549
299,NIV,Genesis,1,Genesis1:23,WORD,day,H3117
300,NIV,Genesis,1,Genesis1:24,WORD,Then,H559
301,NIV,Genesis,1,Genesis1:24,WORD,God,H430
302,NIV,Genesis,1,Genesis1:24,WORD,said,H559
303,NIV,Genesis,1,Genesis1:24,WORD,Let,H3318
304,NIV,Genesis,1,Genesis1:24,PHRASE,the earth,H776
305,NIV,Genesis,1,Genesis1:24,PHRASE,bring forth,H3318
306,NIV,Genesis,1,Genesis1:24,WORD,living,H2416
307,NIV,Genesis,1,Genesis1:24,WORD,creatures,H5315
308,NIV,Genesis,1,Genesis1:24,PHRASE,after their kind,H4327
309,NIV,Genesis,1,Genesis1:24,WORD,cattle,H929
310,NIV,Genesis,1,Genesis1:24,PHRASE,and creeping things,H7431
311,NIV,Genesis,1,Genesis1:24,PHRASE,and beasts,H2416
312,NIV,Genesis,1,Genesis1:24,PHRASE,of the earth,H776
313,NIV,Genesis,1,Genesis1:24,PHRASE,after their kind,H4327
314,NIV,Genesis,1,Genesis1:24,PHRASE,and it was,H1961
315,NIV,Genesis,1,Genesis1:24,WORD,so,H3651
316,NIV,Genesis,1,Genesis1:25,WORD,God,H430
317,NIV,Genesis,1,Genesis1:25,WORD,made,H6213
318,NIV,Genesis,1,Genesis1:25,PHRASE,the beasts,H2416
319,NIV,Genesis,1,Genesis1:25,PHRASE,of the earth,H776
320,NIV,Genesis,1,Genesis1:25,PHRASE,after their kind,H4327
321,NIV,Genesis,1,Genesis1:25,WORD,and,H853
322,NIV,Genesis,1,Genesis1:25,PHRASE,the cattle,H929
323,NIV,Genesis,1,Genesis1:25,PHRASE,after their kind,H4327
324,NIV,Genesis,1,Genesis1:25,WORD,and,H853
325,NIV,Genesis,1,Genesis1:25,WORD,everything,H3605
326,NIV,Genesis,1,Genesis1:25,PHRASE,that creeps,H7431
327,NIV,Genesis,1,Genesis1:25,PHRASE,on the ground,H127
328,NIV,Genesis,1,Genesis1:25,PHRASE,after its kind,H4327
329,NIV,Genesis,1,Genesis1:25,WORD,and,H7200
330,NIV,Genesis,1,Genesis1:25,WORD,God,H430
331,NIV,Genesis,1,Genesis1:25,WORD,saw,H7200
332,NIV,Genesis,1,Genesis1:25,WORD,that,H3588
333,NIV,Genesis,1,Genesis1:25,PHRASE,it was,
334,NIV,Genesis,1,Genesis1:25,WORD,good,H2896
335,NIV,Genesis,1,Genesis1:26,WORD,Then,H559
336,NIV,Genesis,1,Genesis1:26,WORD,God,H430
337,NIV,Genesis,1,Genesis1:26,WORD,said,H559
338,NIV,Genesis,1,Genesis1:26,PHRASE,Let Us make,H6213
339,NIV,Genesis,1,Genesis1:26,WORD,man,H120
340,NIV,Genesis,1,Genesis1:26,PHRASE,in Our image,H6754
341,NIV,Genesis,1,Genesis1:26,PHRASE,according to Our likeness,H1823
342,NIV,Genesis,1,Genesis1:26,PHRASE,and let them rule,H7287
343,NIV,Genesis,1,Genesis1:26,PHRASE,over the fish,H1710
344,NIV,Genesis,1,Genesis1:26,PHRASE,of the sea,H3220
345,NIV,Genesis,1,Genesis1:26,PHRASE,and over the birds,H5775
346,NIV,Genesis,1,Genesis1:26,PHRASE,of the sky,H8064
347,NIV,Genesis,1,Genesis1:26,PHRASE,and over the cattle,H929
348,NIV,Genesis,1,Genesis1:26,PHRASE,and over all,H3605
349,NIV,Genesis,1,Genesis1:26,PHRASE,the earth,H776
350,NIV,Genesis,1,Genesis1:26,PHRASE,and over every,H3605
351,NIV,Genesis,1,Genesis1:26,PHRASE,creeping thing,H7431
352,NIV,Genesis,1,Genesis1:26,PHRASE,that creeps,H7430
353,NIV,Genesis,1,Genesis1:26,WORD,on,H5921
354,NIV,Genesis,1,Genesis1:26,PHRASE,the earth,H776
355,NIV,Genesis,1,Genesis1:27,WORD,God,H430
356,NIV,Genesis,1,Genesis1:27,WORD,created,H1254
357,NIV,Genesis,1,Genesis1:27,WORD,man,H120
358,NIV,Genesis,1,Genesis1:27,PHRASE,in His own image,H6754
359,NIV,Genesis,1,Genesis1:27,PHRASE,in the image,H6754
360,NIV,Genesis,1,Genesis1:27,PHRASE,of God,H430
361,NIV,Genesis,1,Genesis1:27,PHRASE,He created,H1254
362,NIV,Genesis,1,Genesis1:27,WORD,him;,H853
363,NIV,Genesis,1,Genesis1:27,WORD,male,H2145
364,NIV,Genesis,1,Genesis1:27,PHRASE,and female,H5347
365,NIV,Genesis,1,Genesis1:27,PHRASE,He created,H1254
366,NIV,Genesis,1,Genesis1:27,WORD,them,H853
367,NIV,Genesis,1,Genesis1:28,WORD,God,H430
368,NIV,Genesis,1,Genesis1:28,WORD,blessed,H1288
369,NIV,Genesis,1,Genesis1:28,WORD,them;,H853
370,NIV,Genesis,1,Genesis1:28,WORD,and,H559
371,NIV,Genesis,1,Genesis1:28,WORD,God,H430
372,NIV,Genesis,1,Genesis1:28,WORD,said,H559
373,NIV,Genesis,1,Genesis1:28,PHRASE,"to them,",
374,NIV,Genesis,1,Genesis1:28,PHRASE,Be fruitful,H6509
375,NIV,Genesis,1,Genesis1:28,PHRASE,and multiply,H7235
376,NIV,Genesis,1,Genesis1:28,PHRASE,and fill,H4390
377,NIV,Genesis,1,Genesis1:28,PHRASE,the earth,H776
378,NIV,Genesis,1,Genesis1:28,PHRASE,and subdue it;,H3533
379,NIV,Genesis,1,Genesis1:28,PHRASE,and rule,H7287
380,NIV,Genesis,1,Genesis1:28,PHRASE,over the fish,H1710
381,NIV,Genesis,1,Genesis1:28,PHRASE,of the sea,H3220
382,NIV,Genesis,1,Genesis1:28,PHRASE,and over the birds,H5775
383,NIV,Genesis,1,Genesis1:28,PHRASE,of the sky,H8064
384,NIV,Genesis,1,Genesis1:28,PHRASE,and over every,H3605
385,NIV,Genesis,1,Genesis1:28,PHRASE,living thing,H2416
386,NIV,Genesis,1,Genesis1:28,PHRASE,that moves,H7430
387,NIV,Genesis,1,Genesis1:28,WORD,on,H5921
388,NIV,Genesis,1,Genesis1:28,PHRASE,the earth,H776
389,NIV,Genesis,1,Genesis1:29,WORD,Then,H559
390,NIV,Genesis,1,Genesis1:29,WORD,God,H430
391,NIV,Genesis,1,Genesis1:29,WORD,said,H559
392,NIV,Genesis,1,Genesis1:29,WORD,Behold,H2009
393,NIV,Genesis,1,Genesis1:29,PHRASE,I have given,H5414
394,NIV,Genesis,1,Genesis1:29,WORD,you,
395,NIV,Genesis,1,Genesis1:29,WORD,every,H3605
396,NIV,Genesis,1,Genesis1:29,WORD,plant,H6212
397,NIV,Genesis,1,Genesis1:29,WORD,yielding,H2232
398,NIV,Genesis,1,Genesis1:29,WORD,seed,H2233
399,NIV,Genesis,1,Genesis1:29,WORD,that,H834
400,NIV,Genesis,1,Genesis1:29,WORD,is,
401,NIV,Genesis,1,Genesis1:29,WORD,on,H5921
402,NIV,Genesis,1,Genesis1:29,PHRASE,the surface,H6440
403,NIV,Genesis,1,Genesis1:29,PHRASE,of all,H3605
404,NIV,Genesis,1,Genesis1:29,PHRASE,the earth,H776
405,NIV,Genesis,1,Genesis1:29,WORD,and,H853
406,NIV,Genesis,1,Genesis1:29,WORD,every,H3605
407,NIV,Genesis,1,Genesis1:29,WORD,tree,H6086
408,NIV,Genesis,1,Genesis1:29,WORD,which,H834
409,NIV,Genesis,1,Genesis1:29,WORD,has,
410,NIV,Genesis,1,Genesis1:29,WORD,fruit,H6529
411,NIV,Genesis,1,Genesis1:29,WORD,yielding,H2232
412,NIV,Genesis,1,Genesis1:29,WORD,seed,H2233
413,NIV,Genesis,1,Genesis1:29,PHRASE,it shall be,H1961
414,NIV,Genesis,1,Genesis1:29,WORD,food,H402
415,NIV,Genesis,1,Genesis1:29,PHRASE,for you,
416,NIV,Genesis,1,Genesis1:30,PHRASE,and to every,H3605
417,NIV,Genesis,1,Genesis1:30,WORD,beast,H2416
418,NIV,Genesis,1,Genesis1:30,PHRASE,of the earth,H776
419,NIV,Genesis,1,Genesis1:30,PHRASE,and to every,H3605
420,NIV,Genesis,1,Genesis1:30,WORD,bird,H5775
421,NIV,Genesis,1,Genesis1:30,PHRASE,of the sky,H8064
422,NIV,Genesis,1,Genesis1:30,PHRASE,and to every,H3605
