bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,bible_book,version
1,Numbers1:8,WORD,,,Numbers,LXX
1,Numbers1:9,WORD,,G3588,Numbers,LXX
1,Numbers1:9,WORD,,G2194,Numbers,LXX
1,Numbers1:9,WORD,,,Numbers,LXX
1,Numbers1:9,WORD,,G5207,Numbers,LXX
1,Numbers1:9,WORD,,,Numbers,LXX
1,Numbers1:10,WORD,,G3588,Numbers,LXX
1,Numbers1:10,WORD,,G5207,Numbers,LXX
1,Numbers1:10,WORD,,G2501,Numbers,LXX
1,Numbers1:10,WORD,,G3588,Numbers,LXX
1,Numbers1:10,WORD,,G2187,Numbers,LXX
1,Numbers1:10,WORD,,,Numbers,LXX
1,Numbers1:10,WORD,,G5207,Numbers,LXX
1,Numbers1:10,WORD,,,Numbers,LXX
1,Numbers1:10,WORD,,G3588,Numbers,LXX
1,Numbers1:10,WORD,,G3128,Numbers,LXX
1,Numbers1:10,WORD,,G1059,Numbers,LXX
1,Numbers1:10,WORD,,G5207,Numbers,LXX
1,Numbers1:10,WORD,,,Numbers,LXX
1,Numbers1:11,WORD,,G3588,Numbers,LXX
1,Numbers1:11,WORD,,G958,Numbers,LXX
1,Numbers1:11,WORD,,,Numbers,LXX
1,Numbers1:11,WORD,,G5207,Numbers,LXX
1,Numbers1:11,WORD,,,Numbers,LXX
1,Numbers1:12,WORD,,G3588,Numbers,LXX
1,Numbers1:12,WORD,,,Numbers,LXX
1,Numbers1:12,WORD,,,Numbers,LXX
1,Numbers1:12,WORD,,G5207,Numbers,LXX
1,Numbers1:12,WORD,,,Numbers,LXX
1,Numbers1:13,WORD,,G3588,Numbers,LXX
1,Numbers1:13,WORD,,G768,Numbers,LXX
1,Numbers1:13,WORD,,,Numbers,LXX
1,Numbers1:13,WORD,,G5207,Numbers,LXX
1,Numbers1:13,WORD,,,Numbers,LXX
1,Numbers1:14,WORD,,G3588,Numbers,LXX
1,Numbers1:14,WORD,,G1045,Numbers,LXX
1,Numbers1:14,WORD,,,Numbers,LXX
1,Numbers1:14,WORD,,G5207,Numbers,LXX
1,Numbers1:14,WORD,,,Numbers,LXX
1,Numbers1:15,WORD,,G3588,Numbers,LXX
1,Numbers1:15,WORD,,,Numbers,LXX
1,Numbers1:15,WORD,,,Numbers,LXX
1,Numbers1:15,WORD,,G5207,Numbers,LXX
1,Numbers1:15,WORD,,,Numbers,LXX
1,Numbers1:16,WORD,,G3778,Numbers,LXX
1,Numbers1:16,WORD,,,Numbers,LXX
1,Numbers1:16,WORD,,G3588,Numbers,LXX
1,Numbers1:16,WORD,,G4864,Numbers,LXX
1,Numbers1:16,WORD,,G758,Numbers,LXX
1,Numbers1:16,WORD,,G3588,Numbers,LXX
1,Numbers1:16,WORD,,G5443,Numbers,LXX
1,Numbers1:16,WORD,,G2596,Numbers,LXX
1,Numbers1:16,WORD,,G3965,Numbers,LXX
1,Numbers1:16,WORD,,G5506,Numbers,LXX
1,Numbers1:16,WORD,,G2474,Numbers,LXX
1,Numbers1:16,WORD,,G1510,Numbers,LXX
1,Numbers1:17,WORD,,G2532,Numbers,LXX
1,Numbers1:17,WORD,,G2983,Numbers,LXX
1,Numbers1:17,WORD,,G3475,Numbers,LXX
1,Numbers1:17,WORD,,G2532,Numbers,LXX
1,Numbers1:17,WORD,,G2,Numbers,LXX
1,Numbers1:17,WORD,,G3588,Numbers,LXX
1,Numbers1:17,WORD,,G435,Numbers,LXX
1,Numbers1:17,WORD,,G3778,Numbers,LXX
1,Numbers1:17,WORD,,G3588,Numbers,LXX
1,Numbers1:17,WORD,,,Numbers,LXX
1,Numbers1:17,WORD,,G1537,Numbers,LXX
1,Numbers1:17,WORD,,G3686,Numbers,LXX
1,Numbers1:18,WORD,,G2532,Numbers,LXX
1,Numbers1:18,WORD,,G3956,Numbers,LXX
1,Numbers1:18,WORD,,G3588,Numbers,LXX
1,Numbers1:18,WORD,,G4864,Numbers,LXX
1,Numbers1:18,WORD,,G4863,Numbers,LXX
1,Numbers1:18,WORD,,G1722,Numbers,LXX
1,Numbers1:18,WORD,,G1520,Numbers,LXX
1,Numbers1:18,WORD,,G3588,Numbers,LXX
1,Numbers1:18,WORD,,G3375,Numbers,LXX
1,Numbers1:18,WORD,,G3588,Numbers,LXX
1,Numbers1:18,WORD,,G1208,Numbers,LXX
1,Numbers1:18,WORD,,G2094,Numbers,LXX
1,Numbers1:18,WORD,,G2532,Numbers,LXX
1,Numbers1:18,WORD,,,Numbers,LXX
1,Numbers1:18,WORD,,G2596,Numbers,LXX
1,Numbers1:18,WORD,,G1078,Numbers,LXX
1,Numbers1:18,WORD,,G846,Numbers,LXX
1,Numbers1:18,WORD,,G2596,Numbers,LXX
